latitude,longitude,cas_pozorovani_utc,misto_pozorovani,kdo_pocitil,popis_intenzity_kategorie,strach_panika,pohyb_predmetu,poskozeni_budov,zvuk_reportovan,ems98_odhad
49.554266,14.3373718,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.9203986,14.3976296,2025-04-24 17:00:00+00:00,Doma,Jen respondent,nan,Ne/Nezadáno,Ne,Ne,Ne,Neklasifikováno
49.5548538,14.4749422,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.5112338,15.1783683,2025-04-24 17:33:00+00:00,Doma,Většina,nan,Ne/Nezadáno,Ne,Ne,Ne,III - Slabé
49.5112338,15.1783683,2025-04-24 17:33:00+00:00,Doma,Většina,nan,Ne/Nezadáno,Ne,Ne,Ne,III - Slabé
49.5559426,14.5144562,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.6103651,14.3405655,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.382735,13.705362,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.7629627,14.3780396,2025-04-24 17:30:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.6390235,14.2534486,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.691648,14.0119843,2025-04-24 17:32:00+00:00,Doma,Nezadáno,žádný,Ne/Nezadáno,Ne,Ne,Ne,I - Nepocítěno
49.3306312,14.296837,2025-04-24 17:45:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5127961,14.0540066,2025-04-24 17:00:00+00:00,Venku/Nezadáno,Nezadáno,nan,Ne/Nezadáno,Ne,Nezadáno,Ano,Neklasifikováno
49.8585531,14.2887885,2025-04-24 17:33:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ano,Ano,VI - Mírně ničivé
49.55646,14.0511808,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2989084,13.7532577,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.3713453,13.7395944,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5098791,14.1655127,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.2641494,13.9172481,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.657187,14.4174486,2025-04-24 18:00:00+00:00,Doma,Většina,silné otřsx,Ano,Ano,Ne,Ano,V - Silné
49.6788935,13.9959456,2025-04-24 17:30:00+00:00,Venku/Nezadáno,Nezadáno,žádný,Ne/Nezadáno,Ne,Nezadáno,Ano,I - Nepocítěno
49.3791458,14.6898613,2025-04-24 17:35:00+00:00,Doma,Nezadáno,žádný,Ne/Nezadáno,Ne,Ne,Ano,I - Nepocítěno
49.4927952,14.1451344,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5176051,14.2780991,2025-04-24 17:00:00+00:00,Doma,Nezadáno,žádný,Ne/Nezadáno,Ne,Nezadáno,Ano,I - Nepocítěno
48.9565325,14.0669782,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.4500458,14.3670572,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.685432,13.9989449,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.685432,13.9989449,2025-04-24 17:25:00+00:00,Doma,Nezadáno,žádný,Ne/Nezadáno,Ne,Ne,Ano,I - Nepocítěno
49.5556282,14.3364778,2025-04-24 17:32:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.5706929,14.6614096,2025-04-24 17:35:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.2993314,13.757545,2025-04-24 17:34:40+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6586659,14.44757,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.7802562,14.5205849,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6613143,14.1977163,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.6055051,14.4758746,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.8633801,14.3147827,2025-04-24 17:50:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.442664,13.7112518,2025-04-24 17:45:00+00:00,Doma,Jen respondent,nan,Ano,Ne,Ne,Ano,Neklasifikováno
49.6630592,14.2483932,2025-04-24 17:34:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3093659,14.1493076,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.6607986,14.421107,2025-04-24 17:31:00+00:00,Doma,Nezadáno,žádný,Ne/Nezadáno,Ne,Ne,Ano,I - Nepocítěno
50.0561694,13.9929823,2025-04-24 17:00:32+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ne,III - Slabé
49.3206939,13.7010065,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6491671,14.1937854,2025-04-24 17:34:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Nezadáno,Ano,III - Slabé
49.3220172,14.2885722,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.6366638,14.2588188,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Nezadáno,Ano,III - Slabé
49.3975625,13.9922985,2025-04-24 17:32:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.3146927,14.1513125,2025-04-24 17:32:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5139743,14.0393869,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.2957872,15.0854547,2025-04-24 17:32:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ne,III - Slabé
49.01091,14.0000005,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3676818,14.2387509,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.14124,13.718122,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.7837821,14.6873698,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.5035804,13.8798415,2025-04-24 17:35:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.8810108,14.5019198,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3813284,13.936088,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Nezadáno,Ano,III - Slabé
49.5422283,14.085912,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4151689,13.8906967,2025-04-24 17:35:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Nezadáno,Ano,III - Slabé
49.4049014,13.7173627,2025-04-24 17:32:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.7349722,14.2797085,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.6317907,14.0437921,2025-04-24 17:33:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.698446,14.2340402,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.0576207,13.5579749,2025-04-24 17:35:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Nezadáno,Ne,II - Zřídka pocítěno
49.7448926,14.2946506,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.6303866,14.0418845,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.4370475,13.809885,2025-04-24 17:33:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4969472,13.6048715,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4303999,14.0370667,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.3141018,14.162031,2025-04-24 17:28:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.6390235,14.2534486,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.7513192,14.1689845,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6752067,13.9975165,2025-04-24 17:50:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3137795,14.164337,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.4501478,14.3647922,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.2228481,14.4091874,2025-04-24 17:00:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.507964,13.6188878,2025-04-24 17:30:00+00:00,Doma,Nezadáno,slabé zachvění,Ano,Ano,Ne,Ano,Neklasifikováno
49.6361801,14.2500841,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.6359509,14.2622603,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.5555275,14.1064874,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.8048531,14.5995965,2025-04-24 17:35:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.2990468,14.1313768,2025-04-24 17:32:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,Neklasifikováno
49.2623775,13.9002368,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.2668405,14.0145708,2025-04-24 17:33:00+00:00,Venku/Nezadáno,Nezadáno,žádný,Ne/Nezadáno,Ne,Ne,Ano,I - Nepocítěno
49.2150686,14.0293932,2025-04-24 17:35:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.2850231,13.4205782,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.4381562,13.9165028,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.01091,14.0000005,2025-04-24 17:34:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.2320011,14.3791906,2025-04-24 17:30:00+00:00,Doma,Většina,nan,Ano,Ne,Nezadáno,Ne,Neklasifikováno
48.9268389,13.7879532,2025-04-24 17:30:00+00:00,Doma,Nezadáno,žádný,Ne/Nezadáno,Ne,Ne,Ano,I - Nepocítěno
49.3206939,13.7010065,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.3139612,14.1451987,2025-04-24 17:34:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.303454,14.158029,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5944134,13.9566684,2025-04-24 16:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.4587387,14.5481105,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.3206939,13.7010065,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.5157747,14.146659,2025-04-24 17:35:00+00:00,Doma,Většina,nan,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6501418,14.0342773,2025-04-24 17:33:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.6390235,14.2534486,2025-04-24 18:00:00+00:00,Doma,Nezadáno,žádný,Ne/Nezadáno,Ne,Ne,Ano,I - Nepocítěno
49.2690531,14.0725414,2025-04-24 17:35:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.314937,14.1492687,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
50.3235019,12.697445,2025-04-24 17:33:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.5131593,14.712948,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2224879,13.6613275,2025-04-24 17:32:00+00:00,Doma,Nezadáno,žádný,Ano,Ne,Ne,Ano,I - Nepocítěno
49.5960152,14.3808449,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6317907,14.0437921,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3123008,14.149622,2025-04-24 17:34:00+00:00,Doma,Nezadáno,slabé zachvění,Ne/Nezadáno,Ne,Nezadáno,Ano,Neklasifikováno
49.3123008,14.149622,2025-04-24 17:34:00+00:00,Doma,Nezadáno,slabé zachvění,Ne/Nezadáno,Ne,Nezadáno,Ano,Neklasifikováno
49.2723141,13.9103994,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.5553154,13.8913786,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3055505,14.1572669,2025-04-24 17:00:00+00:00,Doma,Nezadáno,žádný,Ne/Nezadáno,Ne,Ne,Ano,I - Nepocítěno
49.5023966,13.8817024,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5965702,13.8704883,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6988691,14.2995364,2025-04-24 17:33:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.6390235,14.2534486,2025-04-24 17:35:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.1267829,13.9258009,2025-04-24 17:33:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.557693,14.754614,2025-04-24 17:40:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.3992647,14.2119592,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.0198065,13.9972906,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.4527389,14.3567963,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.6609394,14.2483342,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.4532893,13.7272247,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.2816197,13.5515649,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.5535611,14.2998598,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6541269,14.4186487,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.5063106,13.7352928,2025-04-24 17:00:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.3030554,14.141353,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.3098499,14.1456199,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Nezadáno,Ano,III - Slabé
49.7422521,14.1518589,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ano,Nezadáno,Ano,Neklasifikováno
49.5923559,14.0886972,2025-04-24 17:34:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.511773,14.0409634,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.4522166,14.3657938,2025-04-24 17:40:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.3992647,14.2119592,2025-04-24 17:30:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.62229,13.89838,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,Neklasifikováno
49.248992,13.916119,2025-04-24 17:35:00+00:00,Doma,Většina,nan,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3220172,14.2885722,2025-04-24 17:35:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6613143,14.1977163,2025-04-24 17:00:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.685432,13.9989449,2025-04-24 17:35:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ano,Ne,Ano,Neklasifikováno
49.685432,13.9989449,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Nezadáno,Ano,III - Slabé
49.5552179,13.956318,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.3430444,14.367845,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.3104599,14.1259889,2025-04-24 17:32:00+00:00,Venku/Nezadáno,Nezadáno,žádný,Ne/Nezadáno,Ne,Ne,Ano,I - Nepocítěno
49.2444262,14.8197797,2025-04-24 17:05:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3077674,14.1645477,2025-04-24 17:30:00+00:00,Doma,Většina,nan,Ano,Ne,Ne,Ano,Neklasifikováno
49.685432,13.9989449,2025-04-24 17:30:00+00:00,Doma,Jen respondent,silné otřsx,Ne/Nezadáno,Ano,Ne,Ano,Neklasifikováno
49.188267,13.8617117,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3251321,14.5204458,2025-04-24 17:31:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4292533,14.589952,2025-04-24 17:30:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.6046109,14.2774242,2025-04-24 17:30:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.337365,13.49044,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.2954504,14.0494297,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3801081,13.9934663,2025-04-24 17:35:00+00:00,Venku/Nezadáno,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.7845694,14.1634011,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.7000523,14.4955832,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.6256637,13.9675504,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ano,Ano,Ne,Ano,V - Silné
49.4449246,14.3692407,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.6025924,14.2766117,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Nezadáno,Ano,Neklasifikováno
49.3487638,13.6173595,2025-04-24 17:35:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.2645274,14.1190302,2025-04-24 17:30:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ne,Neklasifikováno
49.4828399,14.5275694,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.0259112,14.0036825,2025-04-24 17:35:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.8116589,14.5456062,2025-04-24 17:45:00+00:00,Doma,Většina,nan,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.5892381,14.2214101,2025-04-24 17:33:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ano,Ne,Ano,Neklasifikováno
49.4179969,14.0556392,2025-04-24 17:32:00+00:00,Doma,Většina,silné otřsx,Ano,Ne,Ne,Ano,Neklasifikováno
49.2384371,13.9620179,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2086592,13.8175153,2025-04-24 17:30:35+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.7028347,14.1186545,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.7113516,14.3128221,2025-04-24 17:00:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Nezadáno,Ano,Neklasifikováno
49.6374689,14.2520712,2025-04-24 17:30:00+00:00,Doma,Jen respondent,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,Neklasifikováno
49.0379114,13.845147,2025-04-24 17:40:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.3824399,14.1278257,2025-04-24 17:40:00+00:00,Doma,Jen respondent,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.4855075,13.5880969,2025-04-24 17:30:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.2642991,13.8978245,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.6764489,14.4876154,2025-04-24 16:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ano,Ne,Ano,IV - Značně pozorované
49.5572537,14.3540941,2025-04-24 17:34:00+00:00,Doma,Nezadáno,nan,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.4133306,14.6485793,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
48.3015788,19.9974433,2025-04-24 17:32:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.4730281,14.4931865,2025-04-24 17:33:00+00:00,Doma,Většina,slabé zachvění,Ano,Ne,Ne,Ano,III - Slabé
49.4855338,14.5276038,2025-04-24 17:30:00+00:00,Doma,Nezadáno,žádný,Ne/Nezadáno,Ne,Nezadáno,Ano,I - Nepocítěno
49.7554997,14.5210538,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.0535092,16.8367681,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3507413,14.2426957,2025-04-24 17:00:00+00:00,Doma,Jen respondent,žádný,Ne/Nezadáno,Ne,Ne,Ano,II - Zřídka pocítěno
49.2713619,13.83441,2025-04-24 17:03:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ne,Neklasifikováno
49.6390235,14.2534486,2025-04-24 17:00:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.2568442,13.3559237,2025-04-24 17:33:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Nezadáno,Ano,Neklasifikováno
49.3992647,14.2119592,2025-04-24 17:37:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
49.9461965,14.1041101,2025-04-24 17:30:00+00:00,Doma,Většina,slabé zachvění,Ne/Nezadáno,Ne,Ne,Ano,III - Slabé
49.3874789,13.9810439,2025-04-24 17:32:00+00:00,Doma,Jen respondent,žádný,Ano,Ne,Ne,Ano,Neklasifikováno
49.2816197,13.5515649,2025-04-24 17:32:00+00:00,Doma,Většina,žádný,Ne/Nezadáno,Ne,Ne,Ano,Neklasifikováno
